ID;null
131619;v800071514carg-01;6859.30
131580;v800071509carg-01;11619.30
131582;v800071505carg-01;20550.96
131584;v800071503carg-01;2999.40
131585;v800071501carg-01;7534.45
131588;v800071499carg-01;14319.20
131590;v800071497carg-01;7534.45
131565;v800071489carg-01;7534.45
131567;v800071485carg-01;11899.30
131550;v800071483carg-01;7139.30
131534;v800071477carg-01;7698.75
131536;v800071463carg-01;37645.92
131520;v800071455carg-01;14189.34
131522;v800071453carg-01;8299.00
131524;v800071451carg-01;7979.30
131526;v800071449carg-01;7534.45
131528;v800071445carg-01;8539.30
131508;v800071443carg-01;659.40
131510;v800071441carg-01;2999.00
131512;v800071439carg-01;23429.45
131514;v800071437carg-01;13034.45
131516;v800071435carg-01;7534.45
131562;v800071433carg-01;7534.45
131498;v800071431carg-01;16499.25
131500;v800071425carg-01;7534.45
131503;v800071423carg-01;7979.30
131505;v800071421carg-01;11460.27
131484;v800071417carg-01;7534.45
131486;v800071415carg-01;2999.40
131488;v800071413carg-01;7979.30
131490;v800071411carg-01;9183.90
131492;v800071407carg-01;30965.22
131494;v800071403carg-01;7534.45
131464;v800071399carg-01;8219.40
131467;v800071397carg-01;4829.30
131469;v800071395carg-01;19499.35
131470;v800071393carg-01;7534.45
131472;v800071391carg-01;7534.45
131474;v800071383carg-01;8219.40
131476;v800071381carg-01;7139.30
131450;v800071379carg-01;8399.20
131452;v800071377carg-01;5225.33
131454;v800071375carg-01;7534.45
131457;v800071373carg-01;7139.30
131459;v800071361carg-01;7534.45
131461;v800071359carg-01;17754.33
131462;v800071357carg-01;6229.30
131438;v800071347carg-01;16499.25
131440;v800071345carg-01;8219.40
131442;v800071337carg-01;2999.40
131444;v800071329carg-01;16847.22
131425;v800071327carg-01;8219.40
131427;v800071321carg-01;15958.60
131496;v800071304carg-01;7209.30
131231;v800071302carg-01;7209.30
131234;v800071300carg-01;7979.30
131236;v800071298carg-01;11899.30
131238;v800071292carg-01;7534.45
131240;v800071288carg-01;7062.30
131242;v800071286carg-01;36239.20
131244;v800071279carg-01;9594.18
131246;v800071277carg-01;5225.33
131249;v800071266carg-02;11218.80
131248;v800071268carg-01;10073.31
131251;v800071266carg-01;11218.80
131253;v800071260carg-01;8399.20
131255;v800071252carg-01;7534.45
131257;v800071244carg-01;8299.00
131259;v800071236carg-01;7534.45
131261;v800071224carg-01;11619.30
131263;v800071222carg-01;8965.02
131265;v800071220carg-01;7534.45
131267;v800071218carg-01;7534.45
131269;v800071216carg-01;7534.45
131271;v800071214carg-01;15068.90
131273;v800071212carg-01;8999.25
131275;v800071210carg-01;829.00
131277;v800071206carg-01;7979.30
131279;v800071200carg-01;15068.90
131280;v800071198carg-01;17754.33
131282;v800071196carg-01;10073.31
131284;v800071190carg-01;8299.00
131286;v800071182carg-01;7139.30
131288;v800071177carg-01;7534.45
131290;v800071173carg-01;8539.30
131292;v800071157carg-01;11592.96
131294;v800071155carg-01;1799.40
131296;v800071151carg-01;8219.40
131299;v800071147carg-01;6859.30
131300;v800071142carg-02;9048.40
131302;v800071142carg-01;9048.40
131304;v800071136carg-01;8219.40
131306;v800071130carg-01;829.00
131308;v800071124carg-01;8219.40
131309;v800071121carg-02;40618.19
131311;v800071121carg-01;40618.19
131314;v800071119carg-01;8299.00
131316;v800071111carg-01;8219.40
131318;v800071109carg-01;8625.68
131320;v800071105carg-01;8219.40
131322;v800071103carg-01;7324.98
131324;v800071095carg-01;8219.40
131326;v800071091carg-01;9183.90
131328;v800071089carg-01;11619.30
131330;v800071085carg-01;8219.40
131332;v800071083carg-01;1799.40
131334;v800071075carg-01;7534.45
131336;v800071071carg-01;3374.25
131338;v800071065carg-01;4028.00
131340;v800071053carg-01;5225.33
131341;v800071047carg-01;2958.45
131343;v800071033carg-01;7534.45
131345;v800071035carg-01;8219.40
131347;v800071029carg-01;8299.00
131349;v800071022carg-01;16818.54
131351;v800071020carg-01;5699.25
131353;v800071018carg-01;8465.22
131355;v800071016carg-01;8047.40
131358;v800071013carg-02;10533.85
131360;v800071013carg-01;10533.85
131361;v800071011carg-01;8219.40
131363;v800071007carg-01;7534.45
131365;v800071003carg-01;17754.33
131367;v800071001carg-01;3374.25
131369;v800070999carg-01;14467.40
131372;v800070995carg-01;6859.30
131374;v800070991carg-01;22683.70
131376;v800070989carg-01;8045.97
131378;v800070987carg-01;7534.45
131380;v800070985carg-01;7534.45
131382;v800070979carg-01;10429.30
131384;v800070975carg-01;2958.45
131386;v800070971carg-01;11899.30
131388;v800070969carg-01;8219.40
131390;v800070967carg-01;21832.51
131392;v800070965carg-01;36239.20
131393;v800070963carg-01;7534.45
131395;v800070943carg-01;7534.45
131397;v800070941carg-01;14811.30
131400;v800070936carg-02;29938.87
131402;v800070936carg-01;29938.87
131404;v800070924carg-01;2958.45
131406;v800070911carg-01;10429.30
131408;v800070909carg-01;7534.45
131410;v800070907carg-01;11619.30
131412;v800070905carg-01;10073.31
131414;v800070903carg-01;3791.10
131416;v800070899carg-01;19499.35
128902;v800070893carg-01;2958.45
128903;v800070891carg-01;39999.20
128905;v800070888carg-02;16233.45
128907;v800070888carg-01;16233.45
128908;v800070886carg-01;8219.40
128910;v800070884carg-01;10269.35
128912;v800070882carg-01;7979.30
128913;v800070878carg-01;7979.30
128915;v800070870carg-01;7979.30
128917;v800070866carg-01;2999.40
128918;v800070864carg-01;13871.30
128920;v800070862carg-01;8219.40
128922;v800070860carg-01;14949.36
128924;v800070856carg-01;8539.30
128926;v800070854carg-01;7209.30
128928;v800070848carg-01;2958.45
128929;v800070846carg-01;8999.25
128931;v800070843carg-02;12127.40
128932;v800070843carg-01;12127.40
128934;v800070841carg-01;7534.45
128936;v800070831carg-01;2999.40
128938;v800070818carg-01;15098.65
128940;v800070806carg-01;2999.40
128942;v800070802carg-01;16499.25
128944;v800070800carg-01;29575.56
128946;v800070798carg-01;7534.45
128948;v800070796carg-01;40645.02
128950;v800070794carg-01;11016.96
128952;v800070792carg-01;7979.30
128953;v800070790carg-01;11619.30
128955;v800070788carg-01;7979.30
128957;v800070786carg-01;2999.40
128959;v800070774carg-01;16438.80
128961;v800070772carg-01;14189.34
128963;v800070766carg-01;7139.30
128965;v800070762carg-01;9183.90
128966;v800070754carg-01;15068.90
128968;v800070752carg-01;15068.90
128970;v800070750carg-01;7139.30
128972;v800070746carg-01;6229.30
128974;v800070744carg-01;7534.45
128976;v800070742carg-01;29272.85
128978;v800070740carg-01;16847.22
128979;v800070738carg-01;3374.25
131578;v800070734carg-01;11855.22
102744;v800070726carg-01;10199.25
102746;v800070718carg-01;17279.20
102748;v800070716carg-01;11855.22
102750;v800070714carg-01;9359.22
102752;v800070710carg-01;10959.20
102754;v800070708carg-01;3999.20
102756;v800070706carg-01;8678.46
102758;v800070704carg-01;3765.30
102760;v800070702carg-01;7416.48
102762;v800070700carg-01;12126.75
102765;v800070698carg-01;10959.20
102767;v800070694carg-01;9359.22
102769;v800070686carg-01;3854.30
102771;v800070680carg-01;11088.20
102773;v800070678carg-01;9448.22
102775;v800070676carg-01;17142.72
102777;v800070674carg-01;10088.20
102779;v800070672carg-01;10288.25
102781;v800070670carg-01;11048.20
102783;v800070668carg-01;11048.20
102785;v800070664carg-01;11053.15
102787;v800070658carg-01;11038.25
102789;v800070646carg-01;17368.20
102791;v800070644carg-01;11938.25
102793;v800070642carg-01;18988.10
102795;v800070640carg-01;19725.27
102797;v800070638carg-01;17502.40
102799;v800070632carg-01;22569.55
102801;v800070622carg-01;5953.15
102803;v800070618carg-01;3913.15
102805;v800070616carg-01;18988.10
102807;v800070614carg-01;15028.17
102810;v800070604carg-01;6250.21
102812;v800070600carg-01;9448.22
102814;v800070596carg-01;15028.17
102816;v800070588carg-01;18847.44
102818;v800070586carg-01;11320.22
102820;v800070584carg-01;12008.20
102822;v800070582carg-01;21966.00
102824;v800070580carg-01;8160.20
102826;v800070578carg-01;10615.44
102828;v800070568carg-01;12888.20
102830;v800070566carg-01;17368.28
102832;v800070564carg-01;27818.35
102834;v800070558carg-01;4168.20
102836;v800070556carg-01;11113.25
102838;v800070552carg-01;16648.31
102840;v800070538carg-01;13062.36
102842;v800070536carg-01;12008.20
102844;v800070534carg-01;12334.22
102846;v800070532carg-01;11984.22
102848;v800070528carg-01;17368.28
102850;v800070526carg-01;8488.05
102852;v800070524carg-01;9448.22
102854;v800070518carg-01;16170.00
102856;v800070516carg-01;7119.21
102858;v800070504carg-01;11320.22
102860;v800070500carg-01;9448.22
102862;v800070498carg-01;11113.25
102864;v800070490carg-01;18183.30
102866;v800070488carg-01;15180.30
102868;v800070486carg-01;3854.30
102870;v800070482carg-01;8160.20
102872;v800070476carg-01;7478.25
102874;v800070474carg-01;31848.20
102876;v800070472carg-01;15048.15
102878;v800070464carg-01;16076.04
102881;v800070462carg-01;11320.22
102883;v800070460carg-01;6588.15
102885;v800070450carg-01;7478.25
102887;v800070448carg-01;9778.15
102889;v800070444carg-01;9488.22
102891;v800070430carg-01;13348.22
102893;v800070428carg-01;9448.22
102895;v800070426carg-01;11053.15
102897;v800070424carg-01;12008.20
102899;v800070422carg-01;17688.20
102901;v800070416carg-01;21688.28
102904;v800070414carg-01;10964.64
102906;v800070408carg-01;15048.15
102908;v800070390carg-01;10328.25
102910;v800070388carg-01;9488.22
102912;v800070384carg-01;12334.22
102914;v800070380carg-01;11944.22
102916;v800070378carg-01;12008.20
102918;v800070370carg-01;25167.35
102920;v800070362carg-01;58137.25
102923;v800070354carg-01;12888.20
102925;v800070352carg-01;3854.30
102927;v800070350carg-01;3854.30
102929;v800070348carg-01;9448.22
102931;v800070342carg-01;3688.20
102933;v800070338carg-01;8045.27
102935;v800070332carg-01;12008.20
102937;v800070330carg-01;18638.30
102939;v800070328carg-01;11984.22
102941;v800070322carg-01;11320.22
102944;v800070316carg-01;13348.22
102946;v800070310carg-01;8045.27
102948;v800070308carg-01;11038.25
102951;v800070306carg-01;10105.71
102953;v800070304carg-01;10381.27
102955;v800070298carg-01;20305.31
102957;v800070296carg-01;2528.20
102959;v800070294carg-01;10288.25
102961;v800070292carg-01;22693.25
102963;v800070290carg-01;16213.25
102965;v800070286carg-01;11938.25
102967;v800070282carg-01;11944.22
102969;v800070276carg-01;8160.20
102971;v800070270carg-01;15028.17
102972;v800070266carg-01;7438.25
102975;v800070258carg-01;10796.78
102977;v800070256carg-01;14198.15
102979;v800070254carg-01;9448.22
102981;v800070250carg-01;30260.20
102983;v800070248carg-01;38593.15
102985;v800070246carg-01;18638.30
102987;v800070244carg-01;20305.31
102989;v800070238carg-01;11959.44
102991;v800070226carg-01;3894.30
102994;v800070224carg-01;11078.25
102996;v800070220carg-01;3148.10
102998;v800070216carg-01;10660.38
103000;v800070206carg-01;9463.25
103002;v800070204carg-01;22588.25
103004;v800070202carg-01;11320.22
103006;v800070194carg-01;8263.25
103008;v800070192carg-01;8263.25
103010;v800070190carg-01;20305.31
103013;v800070184carg-01;12791.46
103015;v800070174carg-01;11978.25
103017;v800070168carg-01;8263.25
103019;v800070164carg-01;30888.30
103021;v800070162carg-01;11263.25
103023;v800070160carg-01;20305.31
103025;v800070158carg-01;19461.72
103027;v800070156carg-01;10615.44
103029;v800070154carg-01;18838.25
103031;v800070152carg-01;14749.12
103033;v800070144carg-01;19432.57
103036;v800070140carg-01;9448.22
103038;v800070136carg-01;10089.66
103040;v800070134carg-01;3913.15
103042;v800070130carg-01;20305.31
103044;v800070128carg-01;11038.25
103046;v800070126carg-01;20159.91
103048;v800070124carg-01;10033.35
103050;v800070114carg-01;40128.20
103052;v800070112carg-01;15303.15
103054;v800070110carg-01;42001.40
103057;v800070100carg-01;6290.21
103059;v800070088carg-01;11113.25
103061;v800070082carg-01;30888.30
103063;v800070078carg-01;8263.25
103065;v800070076carg-01;11263.25
103067;v800070073carg-01;6427.62
103069;v800070071carg-01;3854.30
103072;v800070065carg-01;10033.35
103074;v800070057carg-01;3854.30
103076;v800070055carg-01;27778.35
103078;v800070047carg-01;11320.22
103080;v800070037carg-01;19903.68
103082;v800070025carg-01;27778.35
103084;v800070023carg-01;9448.22
103086;v800070019carg-01;3810.96
103088;v800070015carg-01;21607.42
103090;v800070007carg-01;11263.25
103092;v800070003carg-01;9448.22
103094;v800070001carg-01;10033.35
103096;v800069997carg-01;3013.35
103098;v800069995carg-01;3013.35
103100;v800069989carg-01;11320.22
103102;v800069975carg-01;13324.80
103104;v800069957carg-01;3013.35
103106;v800069955carg-01;8303.25
103108;v800069953carg-01;18678.30
103110;v800069949carg-01;10033.35
103112;v800069935carg-01;3013.35
103114;v800069933carg-01;15428.15
103116;v800069923carg-01;3013.35
103118;v800069889carg-01;10033.35
103120;v800069853carg-01;6250.21
103122;v800069851carg-01;10033.35
103124;v800069841carg-01;3013.35
103126;v800069831carg-01;10033.35
103128;v800069829carg-01;10033.35
103130;v800069827carg-01;8993.35
103132;v800069823carg-01;16213.25
103134;v800069817carg-01;8993.35
103136;v800069813carg-01;11038.25
103138;v800069809carg-01;11957.70
103140;v800069807carg-01;12334.22
103142;v800069803carg-01;18088.25
103144;v800069801carg-01;4875.12
103147;v800069799carg-01;14308.40
103149;v800069795carg-01;3053.35
103151;v800069787carg-01;3013.35
103153;v800069783carg-01;12288.20
103155;v800069773carg-01;8993.35
103157;v800069771carg-01;8993.35
103159;v800069769carg-01;8993.35
103160;v800069765carg-01;8993.35
103162;v800069763carg-01;8993.35
103165;v800069761carg-01;8993.35
103167;v800069757carg-01;12334.22
103169;v800069755carg-01;3013.35
103171;v800069749carg-01;18678.30
103173;v800069741carg-01;14248.20
103175;v800069739carg-01;9818.15
103177;v800069735carg-01;11949.36
103179;v800069727carg-01;19528.10
