ID;null
134827;v750089710warg-01;21125.00
134828;v750089675warg-01;14799.20
134829;v750089672warg-01;12425.52
134830;v750089669warg-01;42499.15
134831;v750089660warg-01;19998.00
134832;v750089654warg-01;12425.52
134833;v750089650warg-01;21803.00
134834;v750089644warg-01;12187.20
134835;v750089641warg-01;13999.00
134804;v750089638warg-01;3199.00
134806;v750089635warg-01;7649.25
134808;v750089620warg-01;29058.55
134810;v750089611warg-01;9999.00
134811;v750089608warg-01;10761.00
134836;v750089601warg-01;7909.25
134813;v750089595warg-01;38665.00
134815;v750089589warg-01;8555.20
134837;v750089580warg-01;29919.32
134787;v750089571warg-01;11919.20
134789;v750089568warg-01;9999.00
134790;v750089565warg-01;12187.20
134791;v750089556warg-01;9821.15
134792;v750089553warg-01;15389.04
134793;v750089547warg-01;2999.00
134794;v750089541warg-01;6132.24
134795;v750089537warg-01;2825.20
134796;v750089533warg-01;13999.00
134797;v750089530warg-01;13999.00
134798;v750089524warg-01;15999.00
134799;v750089518warg-01;20999.00
134800;v750089521warg-01;21499.00
134801;v750089509warg-01;13641.52
134802;v750089506warg-01;16627.44
134803;v750089494warg-01;13599.20
134777;v750089485warg-01;14799.20
134778;v750089470warg-01;7938.04
134779;v750089464warg-01;26381.52
134780;v750089458warg-01;7724.25
134781;v750089455warg-01;14219.40
134782;v750089449warg-01;17499.30
134783;v750089446warg-01;11059.30
134784;v750089440warg-01;17975.46
134785;v750089434warg-01;16277.00
134786;v750089431warg-01;9999.00
134766;v750089425warg-01;11059.30
134768;v750089421warg-01;8064.25
134769;v750089411warg-01;5399.00
134770;v750089408warg-01;15999.00
134771;v750089402warg-01;5765.55
134772;v750089390warg-01;9999.00
134773;v750089387warg-01;128098.17
134774;v750089375warg-01;7649.25
134775;v750089372warg-01;11580.30
134901;v750089363warg-01;9999.00
134754;v750089357warg-01;16627.44
134756;v750089350warg-01;13141.00
134759;v750089347warg-01;11919.20
134761;v750089340warg-01;13999.00
134762;v750089336warg-01;11059.30
134763;v750089326warg-01;10321.15
134764;v750089323warg-01;9999.00
134765;v750089317warg-01;11973.51
134747;v750089314warg-01;24614.00
134748;v750089311warg-01;23998.00
134749;v750089294warg-01;9999.00
134750;v750089288warg-01;17807.30
134751;v750089285warg-01;11919.20
134752;v750089282warg-01;12998.00
134753;v750089279warg-01;3416.16
134734;v750089263warg-01;29817.25
134736;v750089260warg-01;14690.96
134737;v750089254warg-01;21277.00
134738;v750089251warg-01;3499.00
134739;v750089242warg-01;13599.20
134740;v750089245warg-01;29586.15
134873;v750089239warg-01;10307.00
134741;v750089236warg-01;13999.00
134742;v750089233warg-01;32037.20
134896;v750089227warg-01;21665.00
134743;v750089221warg-01;12999.00
134744;v750089212warg-01;2719.20
134745;v750089209warg-01;11059.30
134725;v750089203warg-01;8399.20
134726;v750089185warg-01;6398.00
134727;v750089182warg-01;9999.00
134728;v750089173warg-01;14307.00
134729;v750089167warg-01;50673.40
134730;v750089140warg-01;8643.06
134731;v750089143warg-01;10624.15
134710;v750089126warg-01;3199.00
134712;v750089119warg-01;26173.50
134714;v750089116warg-01;8174.25
134716;v750089113warg-01;9999.00
134717;v750089109warg-01;21803.00
134718;v750089101warg-01;9999.00
134719;v750089094warg-01;17499.30
134720;v750089089warg-01;11059.30
134721;v750089086warg-01;11919.20
134722;v750089083warg-01;13599.20
134723;v750089080warg-01;10493.24
134893;v750089077warg-01;8801.15
134699;v750089071warg-01;19773.36
134724;v750089068warg-01;11024.25
134700;v750089062warg-01;10199.25
134890;v750089050warg-01;12187.20
134701;v750089047warg-01;10199.25
134702;v750089038warg-01;30197.32
134703;v750089035warg-01;9999.00
134704;v750089032warg-01;9689.15
134705;v750089029warg-01;5864.15
134706;v750089026warg-01;8174.25
134689;v750089020warg-01;3199.00
134690;v750089017warg-01;13043.22
134692;v750089014warg-01;11602.53
134693;v750089011warg-01;8899.00
134694;v750089008warg-01;9999.00
134695;v750089005warg-01;12187.20
134696;v750088998warg-01;5399.00
134682;v750088989warg-01;17085.18
134707;v750088983warg-01;19998.00
134683;v750088980warg-01;7649.25
134684;v750088977warg-01;8399.20
134685;v750088974warg-01;8669.15
134686;v750088971warg-01;7566.75
134687;v750088968warg-01;5399.00
134669;v750088965warg-01;12051.20
134671;v750088962warg-01;9999.00
134673;v750088959warg-01;14307.00
134674;v750088956warg-01;9999.00
134675;v750088950warg-01;7564.15
134676;v750088947warg-01;7649.25
134678;v750088941warg-01;29673.25
134679;v750088935warg-01;9999.00
134680;v750088932warg-01;7566.75
134654;v750088924warg-01;11919.20
134656;v750088916warg-01;9999.00
134865;v750088913warg-01;7724.25
134658;v750088910warg-01;14799.20
134660;v750088907warg-01;10199.25
134661;v750088904warg-01;10388.15
134662;v750088897warg-01;3199.00
134681;v750088890warg-01;30197.32
134663;v750088887warg-01;3199.00
134664;v750088884warg-01;8669.15
134665;v750088881warg-01;9821.15
134869;v750088877warg-01;7724.25
132290;v750088874warg-01;7566.75
132292;v750088868warg-01;14255.28
132294;v750088861warg-01;12187.20
132297;v750088858warg-01;16071.10
132299;v750088855warg-01;28573.45
132300;v750088852warg-01;9689.15
132281;v750088849warg-01;17999.25
132282;v750088845warg-01;29673.25
132283;v750088842warg-01;8399.20
132284;v750088830warg-01;14629.30
132285;v750088827warg-01;11919.20
132286;v750088824warg-01;9655.80
132287;v750088818warg-01;53476.40
132288;v750088815warg-01;34952.88
132289;v750088812warg-01;12840.36
134697;v750088803warg-01;15999.00
132263;v750088793warg-01;10199.25
132265;v750088790warg-01;9999.00
132267;v750088787warg-01;27689.35
132269;v750088784warg-01;11919.20
132271;v750088781warg-01;12998.00
132273;v750088778warg-01;5715.00
132274;v750088775warg-01;20999.00
134732;v750088767warg-01;8316.25
132275;v750088756warg-01;11759.20
132276;v750088755warg-01;7649.25
132277;v750088749warg-01;32425.20
132278;v750088746warg-01;9999.00
132279;v750088743warg-01;30197.32
134708;v750088719warg-01;31428.60
132256;v750088713warg-01;12051.20
134698;v750088707warg-01;12999.00
132258;v750088704warg-01;8174.25
132260;v750088697warg-01;17499.30
134666;v750088690warg-01;11901.20
132248;v750088675warg-01;8729.19
132250;v750088672warg-01;20222.82
132252;v750088661warg-01;2825.20
132254;v750088646warg-01;8399.20
132255;v750088639warg-01;11059.30
132239;v750088626warg-01;13347.36
132241;v750088623warg-01;13999.00
132243;v750088615warg-01;3199.00
132245;v750088612warg-01;3199.00
132246;v750088609warg-01;19933.45
132224;v750088606warg-01;14172.00
132225;v750088592warg-01;11059.30
132226;v750088583warg-01;5399.00
132227;v750088580warg-01;9999.00
132228;v750088577warg-01;14405.94
132229;v750088571warg-01;17751.51
132230;v750088567warg-01;13999.00
132217;v750088564warg-01;3199.00
132219;v750088561warg-01;14974.32
132220;v750088556warg-01;13999.00
132231;v750088548warg-01;7349.25
132232;v750088542warg-01;8174.25
132233;v750088538warg-01;12187.20
132234;v750088535warg-01;2719.20
132235;v750088526warg-01;30197.32
132201;v750088523warg-01;7349.25
132203;v750088520warg-01;12999.00
132205;v750088514warg-01;8729.19
132206;v750088508warg-01;17060.34
134928;v750088499warg-01;12999.00
132207;v750088493warg-01;26173.50
132208;v750088490warg-01;9999.00
132209;v750088483warg-01;7566.75
132210;v750088479warg-01;22612.92
132211;v750088473warg-01;37999.00
132212;v750088467warg-01;38665.00
132213;v750088460warg-01;25478.73
132187;v750088447warg-01;38665.00
132189;v750088422warg-01;10307.00
132191;v750088424warg-01;19998.00
132193;v750088416warg-01;5399.00
132195;v750088410warg-01;9689.15
132196;v750088404warg-01;8598.00
132197;v750088395warg-01;11730.78
132198;v750088392warg-01;8168.55
132199;v750088388warg-01;5727.78
132181;v750088382warg-01;11919.20
132182;v750088363warg-01;9999.00
132183;v750088360warg-01;13762.56
132184;v750088354warg-01;3594.18
132185;v750088342warg-01;9689.15
132236;v750088333warg-01;1299.00
132186;v750088330warg-01;5458.00
132172;v750088321warg-01;699.00
132173;v750088316warg-01;11059.30
132175;v750088313warg-01;13391.64
132177;v750088310warg-01;28417.20
132178;v750088304warg-01;9957.15
132161;v750088301warg-01;11919.20
132163;v750088297warg-01;10172.00
132164;v750088293warg-01;11234.22
132166;v750088287warg-01;29666.55
132167;v750088284warg-01;9999.00
132152;v750088281warg-01;3499.00
132154;v750088260warg-01;17060.34
132155;v750088257warg-01;7566.75
132156;v750088251warg-01;13999.00
132157;v750088248warg-01;9999.00
132237;v750088245warg-01;25522.00
132158;v750088242warg-01;12621.96
132151;v750088238warg-01;11759.20
132146;v750088231warg-01;13999.00
132147;v750088219warg-01;5864.15
132148;v750088222warg-01;5864.15
132149;v750088216warg-01;21535.68
132150;v750088213warg-01;7566.75
132144;v750088200warg-01;8257.14
132142;v750088197warg-01;18218.58
132140;v750088191warg-01;42561.90
132141;v750088188warg-01;10891.68
132137;v750088181warg-01;12727.68
132139;v750088172warg-01;21665.00
132131;v750088169warg-01;3499.00
132132;v750088166warg-01;12999.00
132133;v750088160warg-01;26381.52
132134;v750088154warg-01;13071.00
132135;v750088151warg-01;3249.00
132126;v750088144warg-01;20999.00
132128;v750088141warg-01;9067.00
132136;v750088138warg-01;18303.25
132129;v750088118warg-01;9999.00
132143;v750088112warg-01;14307.00
132115;v750088104warg-01;27689.35
132117;v750088101warg-01;9689.15
132118;v750088091warg-01;48819.54
132119;v750088089warg-01;13762.56
132120;v750088086warg-01;9999.00
132121;v750088083warg-01;19933.45
132122;v750088080warg-01;14219.40
132123;v750088077warg-01;11459.22
132124;v750088066warg-01;11973.51
132215;v750088063warg-01;24409.59
132105;v750088057warg-01;9957.15
132106;v750088043warg-01;19933.45
132109;v750088040warg-01;6102.99
132111;v750088037warg-01;20800.50
132113;v750088031warg-01;9999.00
132114;v750088022warg-01;29569.23
132085;v750088010warg-01;10199.25
132087;v750088006warg-01;20986.48
132089;v750087998warg-01;10761.00
132091;v750087995warg-01;20999.00
132093;v750087989warg-01;5864.15
132095;v750087986warg-01;10199.25
132097;v750087982warg-01;10199.25
132099;v750087970warg-01;13999.00
132101;v750087966warg-01;9999.00
132102;v750087963warg-01;28999.00
132103;v750087955warg-01;12187.20
132074;v750087949warg-01;12999.00
132076;v750087942warg-01;11234.22
132078;v750087927warg-01;28999.00
132080;v750087922warg-01;11460.27
132082;v750087905warg-01;14799.20
132057;v750087902warg-01;14799.20
132083;v750087899warg-01;14799.20
132059;v750087893warg-01;26173.50
132061;v750087887warg-01;13141.00
132063;v750087881warg-01;14764.38
132065;v750087878warg-01;21665.00
132066;v750087865warg-01;11919.20
132067;v750087859warg-01;6248.00
132068;v750087853warg-01;14307.00
132069;v750087849warg-01;14219.40
132070;v750087845warg-01;14660.12
132071;v750087838warg-01;21499.00
132072;v750087835warg-01;21543.90
132044;v750087831warg-01;14219.40
132073;v750087828warg-01;7566.75
132046;v750087822warg-01;11224.89
132047;v750087819warg-01;13881.51
132048;v750087816warg-01;18116.00
132049;v750087809warg-01;2999.00
132050;v750087799warg-01;10199.25
132051;v750087796warg-01;22215.84
132800;v750087793warg-01;9599.20
132052;v750087779warg-01;5864.15
132053;v750087776warg-01;9689.15
132054;v750087756warg-01;17563.15
132055;v750087752warg-01;14629.30
132036;v750087743warg-01;13014.60
132179;v750087736warg-01;13303.00
132038;v750087727warg-01;9999.00
132039;v750087724warg-01;14799.20
132040;v750087721warg-01;9689.15
132041;v750087714warg-01;7712.52
132042;v750087698warg-01;10199.25
132043;v750087671warg-01;9277.08
132027;v750087665warg-01;11460.27
132029;v750087662warg-01;9999.00
132030;v750087659warg-01;44749.44
132031;v750087656warg-01;10703.38
132032;v750087652warg-01;20999.00
132033;v750087646warg-01;28999.00
132034;v750087622warg-01;7349.25
132180;v750087613warg-01;15523.50
132016;v750087606warg-01;13999.00
132018;v750087601warg-01;2719.20
132019;v750087592warg-01;9599.20
132020;v750087589warg-01;28999.00
132159;v750087586warg-01;11831.20
132021;v750087583warg-01;12561.96
132022;v750087580warg-01;32425.20
132023;v750087576warg-01;27689.35
132024;v750087573warg-01;22807.02
132003;v750087559warg-01;13881.51
132005;v750087549warg-01;43678.40
132006;v750087546warg-01;10199.25
132007;v750087543warg-01;3199.00
132008;v750087539warg-01;7986.90
132009;v750087533warg-01;9396.36
132010;v750087530warg-01;20299.30
132011;v750087524warg-01;13999.00
132012;v750087521warg-01;8174.25
132013;v750087518warg-01;28372.14
132014;v750087503warg-01;20965.30
131986;v750087499warg-01;11059.30
131987;v750087490warg-01;32352.24
131989;v750087487warg-01;11681.50
131990;v750087478warg-01;20299.30
131991;v750087475warg-01;20299.30
131992;v750087472warg-01;9999.00
131993;v750087463warg-01;15103.20
131994;v750087460warg-01;7566.75
131995;v750087451warg-01;21665.00
131996;v750087448warg-01;18505.80
131997;v750087445warg-01;10199.25
134667;v750087439warg-01;7566.75
132056;v750087436warg-01;14629.30
131998;v750087433warg-01;20965.30
131999;v750087430warg-01;20299.30
131980;v750087417warg-01;42127.60
131983;v750087410warg-01;20174.25
131984;v750087407warg-01;11919.20
131967;v750087395warg-01;3199.00
131969;v750087385warg-01;10172.00
131971;v750087382warg-01;7349.25
131973;v750087378warg-01;8899.00
132000;v750087374warg-01;17499.30
131975;v750087358warg-01;9689.15
131976;v750087354warg-01;10321.15
131977;v750087351warg-01;11919.20
131956;v750087348warg-01;9999.00
131958;v750087345warg-01;5399.00
131960;v750087334warg-01;11919.20
131961;v750087331warg-01;5864.15
131962;v750087325warg-01;27689.35
131949;v750087321warg-01;33757.08
131952;v750087315warg-01;11919.20
131954;v750087308warg-01;9999.00
131935;v750087302warg-01;11059.30
132001;v750087299warg-01;63627.60
131936;v750087289warg-01;7349.25
131938;v750087283warg-01;8899.00
131940;v750087269warg-01;699.00
131942;v750087265warg-01;9999.00
131944;v750087255warg-01;29919.32
131945;v750087251warg-01;7349.25
131946;v750087248warg-01;5399.00
131947;v750087245warg-01;13599.20
131920;v750087238warg-01;12876.00
131922;v750087234warg-01;7349.25
131924;v750087230warg-01;8899.00
131927;v750087227warg-01;3606.00
131929;v750087224warg-01;8899.00
131930;v750087217warg-01;3931.26
131931;v750087213warg-01;11166.25
131910;v750087207warg-01;12999.00
131912;v750087194warg-01;15408.54
131914;v750087179warg-01;40875.69
131915;v750087170warg-01;699.00
131916;v750087167warg-01;9999.00
131955;v750087164warg-01;10199.25
131894;v750087161warg-01;14629.30
131896;v750087158warg-01;11233.32
131898;v750087146warg-01;20994.00
131900;v750087142warg-01;699.00
131917;v750087139warg-01;24458.58
131904;v750087135warg-01;37999.00
131905;v750087128warg-01;8168.55
131906;v750087122warg-01;16799.30
131907;v750087119warg-01;10199.25
131884;v750087111warg-01;8899.00
132025;v750087108warg-01;47598.60
131978;v750087104warg-01;23998.00
131886;v750087097warg-01;18980.13
131888;v750087061warg-01;11919.20
131889;v750087058warg-01;24659.73
131890;v750087055warg-01;13141.00
131891;v750087052warg-01;11233.32
131892;v750087049warg-01;12051.20
131877;v750087046warg-01;8899.00
131948;v750087043warg-01;16799.30
131878;v750087037warg-01;9999.00
131919;v750087034warg-01;21499.00
131879;v750087031warg-01;5867.00
131880;v750087022warg-01;18999.00
131881;v750087018warg-01;14178.39
131963;v750087008warg-01;13999.00
131864;v750087001warg-01;20999.00
131979;v750086998warg-01;10199.25
131859;v750086988warg-01;14799.20
131860;v750086985warg-01;8899.00
131866;v750086979warg-01;10637.27
131868;v750086975warg-01;7349.25
131869;v750086969warg-01;10785.06
131870;v750086960warg-01;3199.00
131871;v750086956warg-01;13999.00
131872;v750086947warg-01;8899.00
131843;v750086944warg-01;20093.45
131841;wrg-v800071821carg-01;29428.00
131845;v750086919warg-01;12425.52
131908;v750086907warg-01;8899.00
131847;v750086910warg-01;8729.19
131849;v750086904warg-01;12051.20
131851;v750086897warg-01;20623.45
131853;v750086885warg-01;14629.30
131855;v750086867warg-01;8669.15
131820;v750086864warg-01;8074.15
131821;v750086850warg-01;5864.15
131824;v750086847warg-01;7724.25
131825;v750086844warg-01;21499.00
131828;v750086840warg-01;7724.25
131829;v750086837warg-01;9689.15
131830;v750086828warg-01;11234.22
131832;v750086822warg-01;10346.94
131833;v750086816warg-01;3199.00
131834;v750086803warg-01;22488.25
131818;wrg-v800071793carg-01;13788.00
131857;v750086793warg-01;32037.20
131835;v750086790warg-01;9999.00
131836;v750086783warg-01;3256.11
131837;v750086780warg-01;7724.25
131804;v750086777warg-01;7349.25
131805;v750086771warg-01;11024.25
131807;v750086764warg-01;9599.20
131809;v750086754warg-01;22900.08
131812;v750086751warg-01;109806.84
131814;v750086744warg-01;3249.00
131815;v750086741warg-01;31759.20
131816;v750086738warg-01;3416.16
131817;v750086730warg-01;13999.00
131788;v750086719warg-01;8174.25
131790;v750086716warg-01;9999.00
131792;v750086712warg-01;12187.20
131794;v750086706warg-01;12508.36
131796;v750086693warg-01;699.00
131798;v750086686warg-01;21125.00
131774;v750086681warg-01;9689.15
131776;v750086678warg-01;3416.16
131777;v750086672warg-01;14913.40
131778;v750086669warg-01;3199.00
131882;v750086666warg-01;16799.30
131779;v750086663warg-01;9821.15
131780;v750086660warg-01;7566.75
131781;v750086650warg-01;3357.12
131933;v750086640warg-01;11460.27
131782;v750086630warg-01;8074.15
131783;v750086624warg-01;11605.94
131784;v750086621warg-01;26781.50
131756;v750086618warg-01;12813.48
131785;v750086615warg-01;21641.00
131758;v750086609warg-01;71390.77
131760;v750086600warg-01;23660.00
131762;v750086594warg-01;12874.68
131764;v750086591warg-01;27689.35
131765;v750086587warg-01;35413.60
131766;v750086584warg-01;9999.00
131767;v750086578warg-01;12813.48
131768;v750086575warg-01;7649.25
131769;v750086572warg-01;9999.00
131770;v750086569warg-01;27689.35
131771;v750086563warg-01;20999.00
131748;v750086550warg-01;9999.00
131750;v750086547warg-01;14172.00
132170;v750086544warg-01;11059.30
131752;v750086541warg-01;8899.00
131753;v750086537warg-01;3249.00
131873;v750086529warg-01;12999.00
131739;v750086514warg-01;8899.00
131741;v750086510warg-01;12187.20
131743;v750086507warg-01;8074.15
131737;v750086498warg-01;8257.14
131838;v750086495warg-01;7724.25
131735;v750086483warg-01;3199.00
131733;v750086480warg-01;9998.34
131732;v750086462warg-01;10199.25
131731;v750086456warg-01;14660.12
131727;v750086443warg-01;10199.25
131728;v750086434warg-01;5506.00
131729;v750086419warg-01;10199.25
131730;v750086410warg-01;8899.00
131719;v750086398warg-01;33928.57
131721;v750086393warg-01;20541.45
131723;v750086390warg-01;12187.20
131725;v750086379warg-01;12876.00
131726;v750086376warg-01;18999.00
131708;v750086362warg-01;7649.25
131710;v750086359warg-01;12999.00
131711;v750086356warg-01;12999.00
131712;v750086352warg-01;13881.51
131713;v750086346warg-01;10511.27
131714;v750086340warg-01;32425.20
131858;v750086337warg-01;26457.50
131715;v750086333warg-01;10789.27
131716;v750086324warg-01;14219.40
131717;v750086317warg-01;10499.25
131691;v750086304warg-01;15803.94
131802;v750086301warg-01;17060.34
131693;v750086295warg-01;14307.00
131695;v750086289warg-01;9999.00
131697;v750086286warg-01;10499.25
131699;v750086283warg-01;21599.10
131700;v750086277warg-01;8594.22
131701;v750086270warg-01;7724.25
131874;v750086261warg-01;17599.20
131702;v750086255warg-01;11919.20
131703;v750086252warg-01;42693.30
131704;v750086248warg-01;49077.40
131705;v750086246warg-01;15976.02
131706;v750086233warg-01;8899.00
131672;v750086226warg-01;12999.00
131673;v750086218warg-01;11759.20
131883;v750086214warg-01;8801.15
131675;v750086210warg-01;42499.15
131677;v750086207warg-01;11919.20
131679;v750086200warg-01;3199.00
131681;v750086197warg-01;47598.60
131682;v750086194warg-01;14799.20
131683;v750086191warg-01;7649.25
131684;v750086188warg-01;24594.59
131685;v750086185warg-01;11919.20
131686;v750086179warg-01;11460.27
131687;v750086162warg-01;8064.25
131688;v750086152warg-01;14799.20
131839;v750086137warg-01;11024.25
131689;v750086134warg-01;13999.00
131875;v750086123warg-01;29919.32
131656;v750086109warg-01;12438.00
131658;v750086100warg-01;16799.30
